demo	0	front	540.145486832	582.172386169	441.827613831
demo	0	front	540.097511292	582.15839386	441.84160614
demo	0	front	540.09733963	582.146110535	441.853889465
demo	0	front	540.09733963	582.146110535	441.853889465
demo	0	front	540.09733963	582.146110535	441.853889465
demo	0	front	540.059534073	582.170501709	441.829498291
demo	0	front	540.220695496	582.06085968	441.93914032
demo	0	front	539.360218048	582.605239868	441.394760132
demo	1	front	554.243354797	542.638532639	481.361467361
demo	1	front	604.439437866	336.898406982	687.101593018
demo	1	front	625.864425659	249.648620605	774.351379395
demo	1	front	626.614547729	244.690856934	779.309143066
demo	1	front	626.546936035	244.649627686	779.350372314
