demo	0	front	462.438011169	355.731872559	668.268127441
demo	0	front	462.3125	355.944595337	668.055404663
demo	0	front	462.304382324	355.938659668	668.061340332
demo	0	front	462.304382324	355.938659668	668.061340332
demo	0	front	462.304382324	355.938659668	668.061340332
demo	0	front	462.304382324	355.938659668	668.061340332
demo	0	front	462.430160522	355.867660522	668.132339478
demo	delay	front	462.668270111	355.860214233	668.139785767
demo	1	front	462.616519928	355.967468262	668.032531738
demo	1	front	462.693084717	355.962417603	668.037582397
demo	1	front	462.871845245	355.962631226	668.037368774
demo	1	front	462.91860199	355.98248291	668.01751709
demo	1	front	462.97246933	355.932052612	668.067947388
demo	1	front	462.96207428	355.867950439	668.132049561
demo	1	front	463.003486633	355.90284729	668.09715271
demo	1	front	462.914707184	355.921035767	668.078964233
demo	1	front	462.969760895	355.855377197	668.144622803
demo	1	front	462.955459595	355.962463379	668.037536621
demo	3	front	463.024848938	355.917541504	668.082458496
demo	3	front	463.071529388	355.971664429	668.028335571
demo	3	front	463.119110107	355.971740723	668.028259277
demo	3	front	463.200649261	355.980285645	668.019714355
demo	3	front	463.24489212	355.942947388	668.057052612
demo	2	front	463.2394104	356.010452271	667.989547729
demo	2	front	463.255592346	355.991043091	668.008956909
demo	2	front	463.264980316	355.965026855	668.034973145
demo	2	front	463.189937592	356.01083374	667.98916626
demo	2	front	463.175273895	356.033691406	667.966308594
demo	2	front	463.112743378	356.113800049	667.886199951
demo	2	front	463.2253685	356.114044189	667.885955811
demo	2	front	463.024421692	356.128799438	667.871200562
demo	2	front	463.07308197	356.117294312	667.882705688
demo	2	front	463.061264038	355.966293335	668.033706665
demo	2	front	462.984165192	355.983184814	668.016815186
demo	2	front	462.922016144	355.883483887	668.116516113
demo	2	front	463.181739807	355.836029053	668.163970947
demo	2	front	463.181739807	355.836029053	668.163970947
demo	2	front	463.181739807	355.836029053	668.163970947
demo	2	front	463.039779663	355.920166016	668.079833984
demo	2	front	463.000743866	355.903381348	668.096618652
demo	2	front	463.117336273	355.913742065	668.086257935
demo	2	front	463.210041046	355.877090454	668.122909546
demo	1	front	463.056365967	355.930633545	668.069366455
demo	1	front	462.92175293	355.932220459	668.067779541
demo	1	front	463.112758636	355.836410522	668.163589478
demo	1	front	463.269893646	355.723236084	668.276763916
demo	1	front	463.174827576	355.771011353	668.228988647
demo	2	front	463.018070221	355.79637146	668.20362854
demo	2	front	463.168933868	355.731277466	668.268722534
demo	2	front	463.307353973	355.511352539	668.488647461
demo	2	front	463.238288879	355.644561768	668.355438232
demo	2	front	463.207950592	355.590240479	668.409759521
demo	2	front	463.353321075	355.530548096	668.469451904
demo	3	front	463.485862732	355.557373047	668.442626953
demo	3	front	463.328212738	355.742523193	668.257476807
demo	3	front	463.326568604	355.838363647	668.161636353
demo	3	front	463.483612061	355.803115845	668.196884155
demo	3	front	463.436912537	355.850387573	668.149612427
demo	3	front	463.264652252	355.83013916	668.16986084
demo	3	front	463.41103363	355.813812256	668.186187744
demo	3	front	463.417263031	355.769515991	668.230484009
demo	3	front	463.273704529	355.79826355	668.20173645
demo	3	front	463.240325928	355.839996338	668.160003662
demo	3	front	463.39132309	355.804931641	668.195068359
demo	3	front	463.325534821	355.831069946	668.168930054
demo	3	front	463.176532745	355.952911377	668.047088623
demo	3	front	463.240161896	356.008560181	667.991439819
demo	3	front	463.285301208	355.946472168	668.053527832
demo	3	front	463.175636292	355.960647583	668.039352417
demo	3	front	463.180408478	356.014266968	667.985733032
demo	3	front	463.337211609	355.924240112	668.075759888
demo	3	front	463.288234711	355.978469849	668.021530151
demo	3	front	463.185935974	355.994812012	668.005187988
demo	3	front	463.206016541	355.855133057	668.144866943
3_dense.png	delay	front	463.237957001	355.775756836	668.224243164
3_dense.png	delay	front	463.237957001	355.775756836	668.224243164
3_dense.png	delay	front	463.373268127	355.5521698	668.4478302
3_dense.png	delay	front	463.373268127	355.5521698	668.4478302
3_dense.png	delay	front	463.359580994	355.544708252	668.455291748
3_dense.png	delay	front	463.176914215	355.555450439	668.444549561
3_dense.png	delay	front	463.103366852	355.548461914	668.451538086
3_dense.png	delay	front	463.306289673	355.532592773	668.467407227
3_dense.png	6	front	463.279819489	355.494888306	668.505111694
3_dense.png	6	front	463.063259125	355.69519043	668.30480957
3_dense.png	6	front	463.081604004	355.747833252	668.252166748
3_dense.png	5	front	463.237468719	355.793212891	668.206787109
3_dense.png	5	front	463.116035461	355.960021973	668.039978027
3_dense.png	5	front	462.990062714	356.108856201	667.891143799
3_dense.png	1	front	463.099967957	356.110687256	667.889312744
3_dense.png	1	front	463.16588974	356.121643066	667.878356934
3_dense.png	1	front	463.008068085	356.258834839	667.741165161
3_dense.png	3	front	462.981296539	356.348571777	667.651428223
3_dense.png	3	front	463.105625153	356.217285156	667.782714844
3_dense.png	3	front	463.121631622	356.194656372	667.805343628
3_dense.png	2	front	463.061286926	356.212554932	667.787445068
3_dense.png	2	front	463.094379425	356.124237061	667.875762939
3_dense.png	2	front	463.248134613	355.946014404	668.053985596
3_dense.png	2	front	463.139698029	355.938873291	668.061126709
3_dense.png	4	front	462.936180115	355.990219116	668.009780884
3_dense.png	4	front	462.993278503	355.911392212	668.088607788
3_dense.png	4	front	463.049064636	355.879104614	668.120895386
3_dense.png	4	front	462.913013458	355.833999634	668.166000366
3_dense.png	4	front	462.931556702	355.822723389	668.177276611
3_dense.png	4	front	462.952384949	355.797088623	668.202911377
3_dense.png	4	front	462.903289795	355.724716187	668.275283813
3_dense.png	4	front	462.855335236	355.800430298	668.199569702
0_dense.png	delay	front	462.959659576	355.717056274	668.282943726
0_dense.png	delay	front	462.952976227	355.84437561	668.15562439
0_dense.png	delay	front	462.952976227	355.84437561	668.15562439
0_dense.png	delay	front	462.952976227	355.84437561	668.15562439
0_dense.png	delay	front	463.054786682	355.781555176	668.218444824
0_dense.png	delay	front	462.995311737	355.752655029	668.247344971
0_dense.png	delay	front	462.860340118	355.819107056	668.180892944
0_dense.png	delay	front	462.909832001	355.862487793	668.137512207
0_dense.png	3	front	462.992229462	355.889892578	668.110107422
0_dense.png	3	front	462.989147186	355.933990479	668.066009521
0_dense.png	3	front	462.975021362	355.866317749	668.133682251
0_dense.png	3	front	462.973133087	355.832931519	668.167068481
0_dense.png	6	front	462.867076874	355.890640259	668.109359741
0_dense.png	6	front	463.047683716	355.916915894	668.083084106
0_dense.png	6	front	463.025512695	355.858963013	668.141036987
0_dense.png	6	front	463.043766022	355.822723389	668.177276611
0_dense.png	6	front	463.097400665	355.845474243	668.154525757
0_dense.png	6	front	463.475803375	355.756988525	668.243011475
0_dense.png	6	front	629.253295898	328.582824707	695.417175293
0_dense.png	6	front	629.232543945	328.579086304	695.420913696
0_dense.png	6	front	629.104949951	328.699615479	695.300384521
0_dense.png	6	front	629.096450806	328.730392456	695.269607544
0_dense.png	6	front	629.133956909	328.745407104	695.254592896
0_dense.png	6	front	629.132507324	328.783432007	695.216567993
0_dense.png	6	front	629.058418274	328.795089722	695.204910278
0_dense.png	6	front	629.021591187	328.741195679	695.258804321
